"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00114000","............O. Human health and social work activities","14601.811","Million PKR","Normal","","1040","Scheduled Banks Loans to Human health and social work activities sector"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00115000","..................86- Human health activities","14510.373","Million PKR","Normal","","1050","Scheduled Banks Loans to Human health activities"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00116000","..................87- Residential care activities","11.838","Million PKR","Normal","","1060","Scheduled Banks Loans to Residential care activities"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00117000","..................88- Social work activities with and without accommodation","79.6","Million PKR","Normal","","1070","Scheduled Banks Loans to Social work activities with and without accommodation"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00118000","............P. Arts, entertainment and recreation","2534.934","Million PKR","Normal","","1080","Scheduled Banks Loans to Arts, entertainment and recreation sector"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00119000","..................90- Creative, arts and entertainment activities","2002.022","Million PKR","Normal","","1090","Scheduled Banks Loans to Creative, arts and entertainment activities"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00120000","..................91- Libraries, archives, museums and other cultural activities","0","Million PKR","Normal","","1100","Scheduled Banks Loans to Libraries, archives, museums and other cultural activities"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00121000","..................92- Sports activities and amusement and recreation activities","532.912","Million PKR","Normal","","1110","Scheduled Banks Loans to Sports activities and amusement and recreation activities"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00122000","............Q. Other service activities","53499.209","Million PKR","Normal","","1120","Scheduled Banks Loans to Other service activities sector"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00123000","..................93- Activities of membership organizations","1309.347","Million PKR","Normal","","1130","Scheduled Banks Loans to Activities of membership organizations"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00124000","..................94- Repair of computers and personal and household goods","719.968","Million PKR","Normal","","1140","Scheduled Banks Loans to Repair of computers and personal and household goods"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00125000","..................95- Other personal service activities","43521.91","Million PKR","Normal","","1150","Scheduled Banks Loans to Other personal service activities"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00126000","..................96- Activities of households as employers of domestic personnel","1640.161","Million PKR","Normal","","1160","Scheduled Banks Loans to Activities of households as employers of domestic personnel"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00127000","..................97- Undifferentiated goods and Services producing activities of private households for own use","6307.823","Million PKR","Normal","","1170","Scheduled Banks Loans to Undifferentiated goods- and services-producing activities of private households for own use"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00128000","............2 TRUST FUNDS AND NON PROFIT ORGANIZATIONS","17929.075","Million PKR","Normal","","1180","Scheduled Banks Loans to TRUST FUNDS AND NON PROFIT ORGANIZATIONS"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00129000","............3 PERSONAL","675679.25","Million PKR","Normal","","1190","Scheduled Banks Loans to Individuals"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00130000","..................A. Bank  Employees","140852.661","Million PKR","Normal","","1200","Scheduled Banks Loans to Bank  Employees"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00131000","..................B. Consumer Financing","533944.328","Million PKR","Normal","","1210","Scheduled Banks Consumer Financing"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00132000","..................C. Other","882.261","Million PKR","Normal","","1220","Scheduled Banks Other Personal Loans"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00133000","............4 OTHER","1547.885","Million PKR","Normal","","1230","Scheduled Banks Loans to OTHER sectors"
"Credit / Loans Classified by Borrowers","30-Jun-2020","TS_GP_BAM_CRLONBOR_M.CLB00134000",". Total Credit","22980973.41","Million PKR","Normal","","1240","Total Credit"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00011000","1 Credit to Government sector (A+B)","14528316.82","Million PKR","Normal","","10","SBP & Scheduled Banks Credit to Government sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00012000","......A. SBP Credit to Government sector (Net)","6375283.005","Million PKR","Normal","","20","SBP Credit to Government Sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00013000","......B. Scheduled Banks Credit to Government sector (Net)","8153033.814","Million PKR","Normal","","30","Scheduled Banks Credit to Government sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00014000","2 Credit to Non Governmnet sector (A+B)","8182863.061","Million PKR","Normal","","40","SBP & Scheduled Banks Credit to Non-Government sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00015000","......A. SBP Credit to Non Govt. sector","25628.638","Million PKR","Normal","","50","SBP Credit to Non-Government sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00016000","......B. Scheduled Banks Credit to Non Govt. sector (I+II+III)","8157234.423","Million PKR","Normal","","60","Scheduled Banks Credit to Non-Government sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00017000","......I. Credit to PSEs","1742750.577","Million PKR","Normal","","70","Scheduled Banks Credit to Public sector Enterprises (PSEs)"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00018000","............. Investment in Non-financial PSEs","521645.8444","Million PKR","Normal","","80","Scheduled Banks Investment in Non-Financial Public sector Enterprises (PSEs)"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00019000","............. Loans to Non-financial PSEs","1221104.733","Million PKR","Normal","","90","Scheduled Banks Loans to Non-Financial Public sector Enterprises (PSEs)"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00020000","......II. Credit to NBFIs","155585.3881","Million PKR","Normal","","100","Scheduled Banks Credit to Non-Bank Financial Institutions (NBFIs)"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00021000","............. Investment in NBFIs","55300.33714","Million PKR","Normal","","110","Scheduled Banks Investment in Non-Bank Financial Institutions (NBFIs)"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00022000","............. Loans to NBFIs","100285.051","Million PKR","Normal","","120","Scheduled Banks Loans to Non-Bank Financial Institutions (NBFIs)"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00023000","......III. Credit to Private sector (A+B)","6258898.458","Million PKR","Normal","","130","Scheduled Banks Credit to Private sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00024000","......A. Investment in Securities & Shares of Private sector","218563.7987","Million PKR","Normal","","140","Scheduled Banks Investment in Private sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00025000","......B. Loans to Private sector (1-4)","6040334.659","Million PKR","Normal","","150","Scheduled Banks Loans to Private sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00026000","............1 PRIVATE sector (BUSINESS)","5343636.083","Million PKR","Normal","","160","Scheduled Banks Loans to Private sector Businesses"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00027000","............A. Agriculture, forestry and fishing","284233.321","Million PKR","Normal","","170","Scheduled Banks Loans to Agriculture, Forestry and Fishing sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00028000","..................01- Crop and animal production, hunting and related service activities","283086.202","Million PKR","Normal","","180","Scheduled Banks Loans to Crop and Animal production, hunting and related service activities"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00029000","..................02- Forestry and logging","52.796","Million PKR","Normal","","190","Scheduled Banks Loans to Forestry and Logging"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00030000","..................03- Fishing and aquaculture","1094.323","Million PKR","Normal","","200","Scheduled Banks Loans to Fishing and aquaculture"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00031000","............B. Mining and quarrying","77746.701","Million PKR","Normal","","210","Scheduled Banks Loans to Mining and quarrying sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00032000","..................05- Mining of coal and lignite","35179.551","Million PKR","Normal","","220","Scheduled Banks Loans to Mining of coal and lignite"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00033000","..................06- Extraction of crude petroleum and natural gas","39261.675","Million PKR","Normal","","230","Scheduled Banks Loans to Extraction of crude petroleum and natural gas"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00034000","..................07- Mining of metal ores","705.41","Million PKR","Normal","","240","Scheduled Banks Loans to Mining of metal ores"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00035000","..................08- Other mining and quarrying","2565.822","Million PKR","Normal","","250","Scheduled Banks Loans to mining and quarrying"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00036000","..................09- Mining support service activities","34.243","Million PKR","Normal","","260","Scheduled Banks Loans to Mining support service activities"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00037000","............C. Manufacturing","3348814.117","Million PKR","Normal","","270","Scheduled Banks Loans to Manufacturing sector"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00038000","..................10- Manufacture of food products","781500.465","Million PKR","Normal","","280","Scheduled Banks Loans to Manufacture of food products"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00039000","......................... Manufacture of sugar","307006.095","Million PKR","Normal","","290","Scheduled Banks Loans to Manufacture of sugar"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00040000","..................11- Manufacture of beverages","29890.993","Million PKR","Normal","","300","Scheduled Banks Loans to Manufacture of beverages"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00041000","..................12- Manufacture of tobacco products","1814.269","Million PKR","Normal","","310","Scheduled Banks Loans to Manufacture of tobacco products"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00042000","..................13- Manufacture of textiles","1122394.493","Million PKR","Normal","","320","Scheduled Banks Loans to Manufacture of textiles"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00043000","..................14- Manufacture of wearing apparel","122482.699","Million PKR","Normal","","330","Scheduled Banks Loans to Manufacture of wearing apparel"
"Credit / Loans Classified by Borrowers","31-May-2020","TS_GP_BAM_CRLONBOR_M.CLB00044000","..................15- Manufacture of leather and related products","34907.995","Million PKR","Normal","","340","Scheduled Banks Loans to Manufacture of leather and related products"
